;Age;Gender;Education Level;Job Title;Years of Experience;Salary_usd;Country;Race;Graduated high-school type;Hours-per-week;Avarege Salary per-year_usd;Employment type 
4962;21.0;Female;High School;Junior Sales Representative;0.0;25000.0;Australia;White;State;32.5;75.24;FT
4963;36.0;Male;Bachelor's Degree;Sales Manager;11.0;160000.0;UK;Mixed;Other;55;94.454;FT
4964;25.0;Female;Bachelor's Degree;Marketing Manager;3.0;65000.0;UK;White;State;35.5;61.112;FT
4965;30.0;Male;Master's Degree;Financial Manager;7.0;120000.0;USA;African American;State;44;83.801;FT
4966;28.0;Female;PhD;Director of Marketing;6.0;105000.0;UK;Mixed;Other;48.5;73.046;FT
4967;26.0;Male;Bachelor's Degree;Senior Product Marketing Manager;5.0;85000.0;UK;White;State;23;56.691;PT
4968;28.0;Female;Master's Degree;Marketing Manager;7.0;110000.0;UK;Mixed;State;38;66.556;CT
4969;34.0;Male;PhD;Director of Marketing;12.0;170000.0;UK;Asian;Other;38.5;102.249;FT
4970;31.0;Male;Bachelor's Degree;Sales Director;9.0;140000.0;China;Korean;State;40;42.445;FT
4971;24.0;Female;High School;Sales Associate;1.0;30000.0;USA;White;State;42.5;102.249;FT
4972;29.0;Male;Bachelor's Degree;Digital Marketing Manager;6.0;95000.0;China;Korean;State;50;101.559;FT
4973;27.0;Female;Master's Degree;Content Marketing Manager;4.0;80000.0;Australia;Australian;Other;42.5;135.556;FT
4974;33.0;Male;PhD;Sales Director;10.0;155000.0;Canada;Black;State;36;116.666;FT
4975;21.0;Female;High School;Junior Sales Representative;0.0;25000.0;Canada;Black;State;42.5;102.249;FT
4976;36.0;Male;Bachelor's Degree;Sales Manager;11.0;160000.0;Canada;Black;State;55.5;53.796;FT
4977;25.0;Female;Bachelor's Degree;Marketing Manager;3.0;65000.0;China;Korean;State;40;68.905;FT
4978;30.0;Male;Master's Degree;Financial Manager;7.0;120000.0;China;Chinese;Private;42.5;76.728;FT
4979;28.0;Female;PhD;Director of Marketing;6.0;105000.0;USA;White;Private; 42.5;33.356;FT
4980;26.0;Male;Bachelor's Degree;Senior Product Marketing Manager;5.0;85000.0;China;White;State; 42.5;198.668;FT
4981;28.0;Female;Master's Degree;Marketing Manager;7.0;110000.0;USA;White;State; 47.5;36.77;FT
4982;34.0;Male;PhD;Director of Marketing;12.0;170000.0;China;White;State; 42.5;103556;FT
4983;31.0;Male;Bachelor's Degree;Sales Director;9.0;140000.0;USA;Asian;State;50;40.33;FT
4984;24.0;Female;High School;Sales Associate;1.0;30000.0;UK;Asian;State; 42.5;76.978;FT
4985;29.0;Male;Bachelor's Degree;Digital Marketing Manager;6.0;95000.0;UK;Asian;Other; 47.5;146.66;FT
4986;27.0;Female;Master's Degree;Content Marketing Manager;4.0;80000.0;UK;Asian;Other; 47.5;116.666;PT
4987;33.0;Male;PhD;Sales Director;10.0;155000.0;USA;White;State; 42.5;76.728;FT
4988;21.0;Female;High School;Junior Sales Representative;0.0;25000.0;China;Korean;State;45;136.532;FT
4989;36.0;Male;Bachelor's Degree;Sales Manager;11.0;160000.0;Canada;White;State; 42.5;58.151;FT
4990;25.0;Female;Bachelor's Degree;Marketing Manager;3.0;65000.0;Australia;Asian;State;45;102.249;FT
4991;30.0;Male;Master's Degree;Financial Manager;7.0;120000.0;Australia;Asian;State; 42.5;67.629;FT
4992;28.0;Female;PhD;Director of Marketing;6.0;105000.0;China;Chinese;State; 47.5;114.787;FT
4993;26.0;Male;Bachelor's Degree;Senior Product Marketing Manager;5.0;85000.0;UK;White;State; 42.5;85.032;FT
4994;28.0;Female;Master's Degree;Marketing Manager;7.0;110000.0;UK;White;State; 47.5;51.079;FT
4995;34.0;Male;PhD;Director of Marketing;12.0;170000.0;USA;White;State; 47.5;113.391;FT
4996;31.0;Male;Bachelor's Degree;Sales Director;9.0;140000.0;UK;Asian;State; 42.5;116.666;FT
4997;24.0;Female;High School;Sales Associate;1.0;30000.0;China;Korean;Other; 37.5;80.904;FT
4998;29.0;Male;Bachelor's Degree;Digital Marketing Manager;6.0;95000.0;China;White;State;50;75.311;FT
4999;27.0;Female;Master's Degree;Content Marketing Manager;4.0;80000.0;UK;Asian;State; 42.5;87.288;FT
5000;22.0;Female;High School;Sales Associate;0.0;25000.0;USA;Asian;State;55;61.112;FT
5001;45.0;Male;Bachelor's Degree;Financial Manager;21.0;250000.0;Canada;Black;State; 42.5;72.646;FT
5002;31.0;Female;Master's Degree;Content Marketing Manager;8.0;120000.0;Canada;Asian;State; 42.5;75.24;FT
5003;28.0;Male;Bachelor's Degree;Digital Marketing Manager;4.0;80000.0;Australia;Asian;State; 47.5;140.94;PT
5004;29.0;Male;Bachelor's Degree;Senior Product Marketing Manager;6.0;100000.0;Canada;Black;State; 42.5;39.092;FT
5005;35.0;Female;PhD;Director of Marketing;12.0;170000.0;Canada;Asian;Private; 47.5;102.249;FT
5006;27.0;Male;High School;Sales Representative;3.0;50000.0;UK;Mixed;State; 42.5;85.363;FT
5007;33.0;Female;Bachelor's Degree;Marketing Manager;9.0;140000.0;USA;Asian;State;50;148.425;FT
5008;30.0;Male;Master's Degree;Financial Manager;7.0;120000.0;Australia;Australian;State; 42.5;50.494;FT
5009;25.0;Female;Bachelor's Degree;Marketing Manager;2.0;55000.0;Canada;Asian;State; Varies significantly;55.299;FT
5010;26.0;Male;Bachelor's Degree;Senior Product Marketing Manager;5.0;85000.0;China;Korean;Private; 42.5;107.005;FT
5011;29.0;Female;Master's Degree;Content Marketing Manager;4.0;80000.0;UK;Welsh;Private; 42.5;49.349;FT
5012;34.0;Male;PhD;Director of Marketing;12.0;170000.0;USA;Hispanic;State; 42.5;159.959;FT
5013;31.0;Male;Bachelor's Degree;Sales Director;9.0;140000.0;USA;African American;Private; 47.5;67.691;FT
5014;24.0;Female;High School;Sales Associate;1.0;30000.0;USA;White;Other; 42.5;111.498;PT
5015;29.0;Male;Bachelor's Degree;Digital Marketing Manager;6.0;95000.0;USA;African American;Other; 42.5;120.644;FT
5016;27.0;Female;Master's Degree;Content Marketing Manager;4.0;80000.0;UK;White;State; 47.5;189.843;FT
5017;33.0;Male;PhD;Sales Director;10.0;155000.0;UK;Mixed;State; 42.5;62.045;FT
5018;21.0;Female;High School;Junior Sales Representative;0.0;25000.0;Australia;White;State; 47.5;124.927;FT
5019;36.0;Male;Bachelor's Degree;Sales Manager;11.0;160000.0;Australia;Asian;Private; 42.5;58.622;FT
5020;25.0;Female;Bachelor's Degree;Marketing Manager;3.0;65000.0;UK;Asian;State; 52.5;136.532;FT
5021;30.0;Male;Master's Degree;Financial Manager;7.0;120000.0;Canada;Asian;State; 42.5;63.43;FT
5022;28.0;Female;PhD;Director of Marketing;6.0;105000.0;China;White;Private; 42.5;62.74;FT
5023;26.0;Male;Bachelor's Degree;Senior Product Marketing Manager;5.0;85000.0;China;White;State;50;100.561;FT
5024;28.0;Female;Master's Degree;Marketing Manager;7.0;110000.0;UK;White;State; 42.5;61.112;FT
5025;34.0;Male;PhD;Director of Marketing;12.0;170000.0;Canada;Asian;Other; 42.5;88.829;FT
5026;31.0;Male;Bachelor's Degree;Sales Director;9.0;140000.0;USA;African American;State; 47.5;72.021;FT
5027;24.0;Female;High School;Sales Associate;1.0;30000.0;USA;African American;State; 42.5;102.249;FT
5028;29.0;Male;Bachelor's Degree;Digital Marketing Manager;6.0;95000.0;USA;Hispanic;Private; 42.5;100.561;FT
5029;27.0;Female;Master's Degree;Content Marketing Manager;4.0;80000.0;Canada;Asian;State; 47.5;35.538;FT
5030;33.0;Male;PhD;Sales Director;10.0;155000.0;Canada;White;State; 42.5;88.855;FT
5031;21.0;Female;High School;Junior Sales Representative;0.0;25000.0;UK;White;State; 42.5;63.43;FT
5032;36.0;Male;Bachelor's Degree;Sales Manager;11.0;160000.0;UK;Asian;State;55;66.741;FT
5033;25.0;Female;Bachelor's Degree;Marketing Manager;3.0;65000.0;China;Korean;Private; 42.5;102.249;FT
5034;30.0;Male;Master's Degree;Financial Manager;7.0;120000.0;Australia;Asian;Private; 47.5;113.391;FT
5035;28.0;Female;PhD;Director of Marketing;6.0;105000.0;Australia;Australian;State; 42.5;33.046;FT
5036;26.0;Male;Bachelor's Degree;Senior Product Marketing Manager;5.0;85000.0;USA;African American;State; 42.5;41.112;FT
5037;28.0;Female;Master's Degree;Marketing Manager;7.0;110000.0;Australia;Australian;State; 42.5;88.316;FT
5038;34.0;Male;PhD;Director of Marketing;12.0;170000.0;China;Chinese;State; 47.5;58.694;FT
5039;31.0;Male;Bachelor's Degree;Sales Director;9.0;140000.0;USA;Asian;Private; 52.5;159.55;FT
5040;24.0;Female;High School;Sales Associate;1.0;30000.0;Canada;Black;State; 42.5;72.021;FT
5041;29.0;Male;Bachelor's Degree;Digital Marketing Manager;6.0;95000.0;Australia;Asian;State;45;85.032;FT
5042;27.0;Female;Master's Degree;Content Marketing Manager;4.0;80000.0;USA;White;State; 42.5;123.701;FT
5043;33.0;Male;PhD;Sales Director;10.0;155000.0;Canada;White;State; 42.5;100.561;FT
5044;21.0;Female;High School;Junior Sales Representative;0.0;25000.0;Australia;White;Private; 47.5;48.531;FT
5045;36.0;Male;Bachelor's Degree;Sales Manager;11.0;160000.0;Canada;Black;State; 47.5;114.787;FT
5046;25.0;Female;Bachelor's Degree;Marketing Manager;3.0;65000.0;USA;Asian;Private; 42.5;102.249;FT
5047;30.0;Male;Master's Degree;Financial Manager;7.0;120000.0;China;White;Private; 47.5;67.629;FT
5048;28.0;Female;PhD;Director of Marketing;6.0;105000.0;China;Korean;State; 42.5;62.74;FT
5049;26.0;Male;Bachelor's Degree;Senior Product Marketing Manager;5.0;85000.0;Canada;White;State; 42.5;152.61;FT
5050;28.0;Female;Master's Degree;Marketing Manager;7.0;110000.0;USA;Asian;State; 42.5;54.339;FT
5051;34.0;Male;PhD;Director of Marketing;12.0;170000.0;UK;Mixed;Private;50;75.24;FT
5052;31.0;Male;Bachelor's Degree;Sales Director;9.0;140000.0;Australia;White;State; 42.5;94.454;FT
5053;24.0;Female;High School;Sales Associate;1.0;30000.0;China;Korean;State; 47.5;61.112;FT
5054;29.0;Male;Bachelor's Degree;Digital Marketing Manager;6.0;95000.0;USA;Hispanic;Private; 47.5;83.801;FT
5055;27.0;Female;Master's Degree;Content Marketing Manager;4.0;80000.0;Canada;Asian;Private; 47.5;73.046;FT
5056;33.0;Male;PhD;Sales Director;10.0;155000.0;USA;African American;State; 42.5;56.691;FT
5057;21.0;Female;High School;Junior Sales Representative;0.0;25000.0;Australia;Australian;State; 47.5;66.556;FT
5058;36.0;Male;Bachelor's Degree;Sales Manager;11.0;160000.0;Canada;White;Private; 42.5;102.249;FT
5059;25.0;Female;Bachelor's Degree;Marketing Manager;3.0;65000.0;USA;White;Private; 42.5;42.445;FT
5060;30.0;Male;Master's Degree;Financial Manager;7.0;120000.0;UK;Mixed;Private; 42.5;102.249;FT
5061;28.0;Female;PhD;Director of Marketing;6.0;105000.0;USA;Asian;State; 42.5;101.559;FT
5062;26.0;Male;Bachelor's Degree;Senior Product Marketing Manager;5.0;85000.0;Australia;White;Other;42;135.556;FT
5063;28.0;Female;Master's Degree;Marketing Manager;7.0;110000.0;Canada;Asian;State; 42.5;116.666;FT
5064;34.0;Male;PhD;Director of Marketing;12.0;170000.0;China;Korean;Private; 42.5;102.249;FT
5065;31.0;Male;Bachelor's Degree;Sales Director;9.0;140000.0;Australia;White;State; 42.5;53.796;FT
5066;24.0;Female;High School;Sales Associate;1.0;30000.0;China;Korean;Private; 42.5;68.905;FT
5067;29.0;Male;Bachelor's Degree;Digital Marketing Manager;6.0;95000.0;China;White;Private; 47.5;76.728;FT
5068;27.0;Female;Master's Degree;Content Marketing Manager;4.0;80000.0;UK;Mixed;Private; 42.5;33.356;FT
5069;33.0;Male;PhD;Sales Director;10.0;155000.0;Canada;White;Private; 42.5;198.668;FT
5070;21.0;Female;High School;Junior Sales Representative;0.0;25000.0;China;Korean;State; 42.5;36.77;FT
5071;36.0;Male;Bachelor's Degree;Sales Manager;11.0;160000.0;USA;African American;Other; 47.5;103556;FT
5072;25.0;Female;Bachelor's Degree;Marketing Manager;3.0;65000.0;China;White;State; 47.5;40.33;FT
5073;30.0;Male;Master's Degree;Financial Manager;7.0;120000.0;China;White;State; 42.5;76.978;FT
5074;28.0;Female;PhD;Director of Marketing;6.0;105000.0;Australia;Asian;State; 42.5;146.66;FL
5075;26.0;Male;Bachelor's Degree;Senior Product Marketing Manager;5.0;85000.0;USA;Hispanic;Private; 42.5;116.666;FT
5076;28.0;Female;Master's Degree;Marketing Manager;7.0;110000.0;USA;White;Other; 42.5;76.728;FT
5077;34.0;Male;PhD;Director of Marketing;12.0;170000.0;Canada;Asian;State; 42.5;136.532;FT
5078;31.0;Male;Bachelor's Degree;Sales Director;9.0;140000.0;UK;Asian;State;50;58.151;FT
5079;24.0;Female;High School;Sales Associate;1.0;30000.0;China;Chinese;Other;30;102.249;FT
5080;29.0;Male;Bachelor's Degree;Digital Marketing Manager;6.0;95000.0;USA;African American;State;32.5;67.629;FT
5081;27.0;Female;Master's Degree;Content Marketing Manager;4.0;80000.0;USA;Asian;State;55;114.787;FT
5082;33.0;Male;PhD;Sales Director;10.0;155000.0;China;White;Private;35.5;85.032;FT
5083;21.0;Female;High School;Junior Sales Representative;0.0;25000.0;USA;African American;Private;44;51.079;FT
5084;36.0;Male;Bachelor's Degree;Sales Manager;11.0;160000.0;USA;Asian;State;48.5;113.391;FT
5085;25.0;Female;Bachelor's Degree;Marketing Manager;3.0;65000.0;Canada;Black;State;23;116.666;FT
5086;30.0;Male;Master's Degree;Financial Manager;7.0;120000.0;USA;White;State;38;80.904;FT
5087;28.0;Female;PhD;Director of Marketing;6.0;105000.0;Canada;Asian;State;38.5;75.311;FT
5088;26.0;Male;Bachelor's Degree;Senior Product Marketing Manager;5.0;85000.0;UK;Welsh;Private;40;87.288;FT
5089;28.0;Female;Master's Degree;Marketing Manager;7.0;110000.0;China;Chinese;Other;42.5;61.112;FT
5090;34.0;Male;PhD;Director of Marketing;12.0;170000.0;USA;Asian;State;50;72.646;FT
5091;31.0;Male;Bachelor's Degree;Sales Director;9.0;140000.0;China;Chinese;Private;42.5;75.24;FT
5092;24.0;Female;High School;Sales Associate;1.0;30000.0;Canada;Asian;State;36;140.94;FT
5093;29.0;Male;Bachelor's Degree;Digital Marketing Manager;6.0;95000.0;China;Korean;Private;42.5;39.092;FT
5094;27.0;Female;Master's Degree;Content Marketing Manager;4.0;80000.0;Canada;Asian;State;55.5;102.249;FT
5095;33.0;Male;PhD;Sales Director;10.0;155000.0;China;Chinese;State;40;85.363;FT
5096;21.0;Female;High School;Junior Sales Representative;0.0;25000.0;Australia;Asian;Private;42.5;148.425;FT
5097;36.0;Male;Bachelor's Degree;Sales Manager;11.0;160000.0;Canada;Asian;Private;42;50.494;FT
5098;25.0;Female;Bachelor's Degree;Marketing Manager;3.0;65000.0;Australia;Asian;State;55;55.299;FL
5099;30.0;Male;Master's Degree;Financial Manager;7.0;120000.0;USA;White;State;42.5;107.005;FT
5100;28.0;Female;PhD;Director of Marketing;6.0;105000.0;Australia;Asian;State;44.5;49.349;FT
5101;26.0;Male;Bachelor's Degree;Senior Product Marketing Manager;5.0;85000.0;USA;Hispanic;State;42.5;159.959;FT
5102;28.0;Female;Master's Degree;Marketing Manager;7.0;110000.0;China;Korean;State;44;67.691;FT
5103;34.0;Male;PhD;Director of Marketing;12.0;170000.0;Canada;Black;Other;50;111.498;FT
5104;31.0;Male;Bachelor's Degree;Sales Director;9.0;140000.0;China;Korean;State; 42.5;120.644;FT
5105;24.0;Female;High School;Sales Associate;1.0;30000.0;UK;Mixed;State; 42.5;189.843;FT
5106;29.0;Male;Bachelor's Degree;Digital Marketing Manager;6.0;95000.0;Australia;Asian;Other; 47.5;62.045;PT
5107;27.0;Female;Master's Degree;Content Marketing Manager;4.0;80000.0;Australia;Asian;State; 42.5;124.927;FT
5108;33.0;Male;PhD;Sales Director;10.0;155000.0;Australia;White;State;50;58.622;FT
5109;21.0;Female;High School;Junior Sales Representative;0.0;25000.0;Australia;Australian;Private; 42.5;136.532;FT
5110;36.0;Male;Bachelor's Degree;Sales Manager;11.0;160000.0;Canada;Black;State; 47.5;63.43;FT
5111;25.0;Female;Bachelor's Degree;Marketing Manager;3.0;65000.0;UK;Welsh;State; 47.5;62.74;FT
5112;30.0;Male;Master's Degree;Financial Manager;7.0;120000.0;China;Korean;State; 42.5;100.561;FT
5113;28.0;Female;PhD;Director of Marketing;6.0;105000.0;USA;Hispanic;Private;45;61.112;FT
5114;26.0;Male;Bachelor's Degree;Senior Product Marketing Manager;5.0;85000.0;USA;African American;State; 42.5;88.829;FT
5115;28.0;Female;Master's Degree;Marketing Manager;7.0;110000.0;UK;Mixed;State;45;72.021;CT
5116;34.0;Male;PhD;Director of Marketing;12.0;170000.0;Australia;Asian;State; 42.5;102.249;FT
5117;31.0;Male;Bachelor's Degree;Sales Director;9.0;140000.0;China;Chinese;State; 47.5;100.561;FT
5118;24.0;Female;High School;Sales Associate;1.0;30000.0;Australia;White;Private; 42.5;35.538;FT
5119;29.0;Male;Bachelor's Degree;Digital Marketing Manager;6.0;95000.0;Australia;Australian;Private; 47.5;88.855;FT
5120;27.0;Female;Master's Degree;Content Marketing Manager;4.0;80000.0;Australia;White;Private; 47.5;63.43;FT
5121;33.0;Male;PhD;Sales Director;10.0;155000.0;USA;African American;State; 42.5;66.741;FT
5122;21.0;Female;High School;Junior Sales Representative;0.0;25000.0;China;Chinese;Private; 37.5;102.249;FT
5123;36.0;Male;Bachelor's Degree;Sales Manager;11.0;160000.0;USA;Asian;Private;50;113.391;FT
5124;23.0;Male;Bachelor's Degree;Software Engineer;1.0;60000.0;China;White;State; 42.5;33.046;FT
5125;39.0;Female;Master's Degree;Marketing Manager;12.0;150000.0;Canada;Asian;Private;55;41.112;FT
5126;28.0;Male;Bachelor's Degree;Financial Analyst;4.0;80000.0;Canada;White;State; 42.5;88.316;FT
5127;31.0;Female;PhD;Research Scientist;8.0;120000.0;Canada;White;State; 42.5;58.694;FT
5128;35.0;Male;Bachelor's Degree;Project Manager;10.0;130000.0;Canada;Black;State; 47.5;159.55;FT
5129;27.0;Female;Bachelor's Degree;Graphic Designer;2.0;50000.0;USA;Hispanic;Other; 42.5;72.021;FT
5130;42.0;Male;Master's Degree;Senior Software Engineer;18.0;180000.0;China;Korean;State; 47.5;85.032;FT
5131;29.0;Female;Bachelor's Degree;Digital Marketing Specialist;3.0;60000.0;Canada;Asian;State; 42.5;123.701;FT
5132;33.0;Male;Bachelor's Degree;Marketing Manager;7.0;110000.0;Australia;Asian;Other;50;100.561;FT
5133;24.0;Female;High School;Sales Associate;0.0;25000.0;UK;White;Private; 42.5;48.531;FT
5134;30.0;Male;Master's Degree;Financial Analyst;6.0;100000.0;UK;White;State; Varies significantly;114.787;FT
5135;26.0;Female;Bachelor's Degree;Social Media Manager;3.0;55000.0;USA;African American;State; 42.5;102.249;FT
5136;32.0;Male;PhD;Data Scientist;9.0;140000.0;UK;Asian;Private; 42.5;67.629;FT
5137;22.0;Female;High School;Receptionist;0.0;25000.0;UK;Asian;State; 42.5;62.74;FT
5138;37.0;Male;Bachelor's Degree;Product Manager;12.0;150000.0;UK;Welsh;State; 47.5;152.61;FT
5139;38.0;Female;Master's Degree;Marketing Director;14.0;170000.0;Australia;White;State; 42.5;54.339;FT
5140;25.0;Male;Bachelor's Degree;Junior Software Engineer;1.0;55000.0;Australia;Asian;Private; 42.5;75.24;FT
5141;29.0;Female;Bachelor's Degree;Marketing Coordinator;4.0;65000.0;China;Korean;Private; 47.5;94.454;FT
5142;27.0;Male;Bachelor's Degree;Product Designer;3.0;60000.0;USA;African American;State; 42.5;61.112;FT
5143;34.0;Female;PhD;Research Director;10.0;150000.0;Australia;Asian;Private; 47.5;83.801;FT
5144;26.0;Male;Bachelor's Degree;Marketing Analyst;2.0;50000.0;Australia;White;Private; 42.5;73.046;FT
5145;31.0;Female;Master's Degree;Financial Manager;7.0;120000.0;UK;Mixed;Private; 52.5;56.691;FT
5146;25.0;Male;Bachelor's Degree;Junior Software Engineer;1.0;55000.0;China;White;Private; 42.5;66.556;FT
5147;29.0;Female;Bachelor's Degree;Marketing Coordinator;4.0;65000.0;China;Chinese;State; 42.5;102.249;FT
5148;27.0;Male;Bachelor's Degree;Product Designer;3.0;60000.0;Canada;Black;Private;50;42.445;FT
5149;34.0;Female;PhD;Research Director;10.0;150000.0;USA;Asian;Private; 42.5;102.249;FT
5150;26.0;Male;Bachelor's Degree;Marketing Analyst;2.0;50000.0;China;White;Private; 42.5;101.559;FT
5151;31.0;Female;Master's Degree;Financial Manager;7.0;120000.0;Australia;Australian;Private; 47.5;135.556;FT
5152;23.0;Male;Bachelor's Degree;Software Engineer;1.0;60000.0;Australia;Asian;Private; 42.5;116.666;FT
5153;39.0;Female;Master's Degree;Marketing Manager;12.0;150000.0;Australia;Australian;Private; 42.5;102.249;FT
5154;28.0;Male;Bachelor's Degree;Financial Analyst;4.0;80000.0;China;White;Private; 47.5;53.796;FT
5155;31.0;Female;PhD;Research Scientist;8.0;120000.0;Canada;Black;Private; 42.5;68.905;FT
5156;35.0;Male;Bachelor's Degree;Project Manager;10.0;130000.0;UK;Asian;State; 42.5;76.728;FT
5157;27.0;Female;Bachelor's Degree;Graphic Designer;2.0;50000.0;UK;Asian;Private;55;33.356;FT
5158;42.0;Male;Master's Degree;Senior Software Engineer;18.0;180000.0;UK;Asian;State; 42.5;198.668;FT
5159;29.0;Female;Bachelor's Degree;Digital Marketing Specialist;3.0;60000.0;USA;Hispanic;Private; 47.5;36.77;FT
5160;33.0;Male;Bachelor's Degree;Marketing Manager;7.0;110000.0;Canada;Asian;State; 42.5;103556;FT
5161;24.0;Female;High School;Sales Associate;0.0;25000.0;Canada;Black;State; 42.5;40.33;FT
